"","SPY.Adjusted"
"1209",-0.605232370853285
"1210",0.0337511203645595
"1211",-2.06278173622783
"1212",1.4502213545833
"1213",1.36147332762629
"1214",1.84681848353848
"1215",-0.626411015908478
"1216",0.497674700643813
"1217",1.51865903782355
"1218",0.682926836541981
"1219",-1.80875543533516
"1220",0.263169595763984
"1221",0.295245812228815
"1222",0.0981600565229092
"1223",2.58167836222355
"1224",-0.605247383052535
"1225",0.288366270265235
"1226",-0.0957680385974756
"1227",1.27958235535878
"1228",-0.284319847315376
"1229",-0.601816841512447
"1230",-0.860480056571825
"1231",-1.70358000602247
"1232",0.19618841056606
"1233",1.01173543125805
"1234",0.613930512753592
"1235",-0.513765179497705
"1236",-0.96838265708843
"1237",-0.747537884242272
"1238",0.643044050117322
"1239",-1.7854134540733
"1240",-0.300328219071059
"1241",0.40154303195287
"1242",1.96601531336593
"1243",1.56863044178686
"1244",-0.0643491443034649
"1245",0.515177566152848
"1246",0.224159275085918
"1247",-1.59794652027775
"1248",0.259813490749091
"1249",-0.874626131259439
"1250",-3.46403718917902
"1251",1.8280451646019
"1252",1.3962911647445
"1253",0.458948244965408
"1254",-0.832224802261255
"1255",1.43161907308766
"1256",1.62235056656331
"1257",-0.957834746019864
"1258",-0.886560433845783
"1259",-0.146364658709546
"1260",-0.0651129219025903
"1261",1.01036337688982
"1262",0.903531180753382
"1263",0.543708662497516
"1264",0.0636355408039715
"1265",1.65285199900514
"1266",0.750426758252994
"1267",-0.124082380041232
"1268",-0.0621721973449521
"1269",1.11939529120706
"1270",-0.338286426448654
"1271",0.95655049144354
"1272",-0.0917722384721624
"1273",0.428298742885663
"1274",-0.578697408334257
"1275",0.490218342119312
"1276",0.914613698014975
"1277",-0.528722192451781
"1278",0.744074235813366
"1279",0.391953506071867
"1280",-0.780762797700704
"1281",1.24088145556345
"1282",0.568013535300078
"1283",0
"1284",-0.208117983393253
"1285",0.566014567378435
"1286",-0.651609016300664
"1287",-0.924322783524127
"1288",2.01625506832748
"1289",-0.3539934837684
"1290",0.947360467154777
"1291",0.46919872693012
"1292",0.408620594297192
"1293",-0.377958690636965
"1294",1.07972534676145
"1295",0.288734838906072
"1296",0.374138435099104
"1297",0.258142399445785
"1298",0.861055580615576
"1299",-0.227531459422741
"1300",0.855205023198497
"1301",-0.367526654685976
"1302",-0.0567318589113277
"1303",-0.425708492122945
"1304",-0.0570288132396271
"1305",0.342282401451354
"1306",0.810080398739835
"1307",1.08554636602835
"1308",0.502108682695208
"1309",-0.804846396580585
"1310",-0.671500581309536
"1311",-0.563410230245344
"1312",0.793232959133056
"1313",-0.281111386958539
"1314",0.845574216715842
"1315",0.279491767060429
"1316",-1.17054877888814
"1317",1.32535628916729
"1318",-0.0277429021694212
"1319",0.473224511439375
"1320",0.277080978284658
"1321",-0.96705657606374
"1322",-1.06028565712971
"1323",-1.88949067658435
"1324",-0.143697048781565
"1325",0.690848254108644
"1326",1.85814881091362
"1327",1.12266389463939
"1328",-0.249761523997652
"1329",-0.695604185644655
"1330",-1.17681866959375
"1331",-0.793888406715131
"1332",1.62906997761654
"1333",-0.337429989798678
"1334",1.07219508589716
"1335",0.251186326456731
"1336",-0.501211570192878
"1337",-0.559765972822252
"1338",-0.393980627931463
"1339",0.678110748210732
"1340",0.954270700979998
"1341",-0.639387435856784
"1342",-0.391744455452594
"1343",-1.60113673409097
"1344",0.142793166202807
"1345",0.456051361890533
"1346",-0.993195002086978
"1347",0.458556006839484
"1348",0.0856743253856532
"1349",-1.59634722733728
"1350",1.85399375087694
"1351",1.93403165219903
"1352",-0.111626270185278
"1353",0.307158827024961
"1354",-0.640407909543721
"1355",-1.8778112846085
"1356",0.94262756205349
"1357",-2.63165392321924
"1358",1.5403048011063
"1359",2.08926106334229
"1360",-0.448606571205941
"1361",-0.500947982741305
"1362",0.482592771608956
"1363",1.18681837678757
"1364",1.34037740307353
"1365",-0.165340339740578
"1366",0.414088667448532
"1367",0.357290011308564
"1368",-0.684734632629896
"1369",1.15836097961884
"1370",0.190718666786595
"1371",1.00691857076433
"1372",-0.18864510989963
"1373",0.728785832944173
"1374",-0.669901984882527
"1375",0.539492845376576
"1376",0.0268274609134598
"1377",1.12670565188211
"1378",-0.185742845010024
"1379",0.690897509187104
"1380",0.132007110585588
"1381",0
"1382",-1.739622604712
"1383",0
"1384",-1.98491884257732
"1385",-0.0821473682840074
"1386",0.712139186736877
"1387",-1.68617796923714
"1388",-0.387242180836209
"1389",1.49955001964846
"1390",-2.13399659910034
"1391",-0.419355150654217
"1392",-3.87420772796626
"1393",1.37258495326139
"1394",0.432192097117833
"1395",0.172133154521227
"1396",-0.572737486604605
"1397",-1.49770814070857
"1398",1.6959142794861
"1399",-1.20756253361434
"1400",-1.16418462646107
"1401",2.12015406270617
"1402",1.84541941482423
"1403",-0.254837669300475
"1404",-0.596040343774169
"1405",-0.799560033804504
"1406",0.633257161436059
"1407",0.228911145383503
"1408",-0.570816034788331
"1409",-4.70725864259143
"1410",-0.36141679628256
"1411",-7.1342075678594
"1412",4.23173800102092
"1413",-0.718375694771848
"1414",-0.786346353495523
"1415",-0.824334768350302
"1416",5.3708666267404
"1417",-2.42719594541319
"1418",-1.99006560802275
"1419",3.23605584617602
"1420",1.72094360998549
"1421",0.604283035207159
"1422",0.90086898243273
"1423",-2.85719114668621
"1424",0.445394681824608
"1425",-0.0611534619869718
"1426",0.826962902561741
"1427",4.00976432488382
"1428",-2.4533090376459
"1429",-0.119756899385597
"1430",0.899301800167022
"1431",-0.237682477582874
"1432",-3.03750321815786
"1433",-2.88699693144461
"1434",1.92912194677636
"1435",-2.0167463392602
"1436",-0.0949671506763684
"1437",-1.48969751007185
"1438",-0.547028604554129
"1439",2.00582341305672
"1440",1.45892295351607
"1441",-0.343808082066986
"1442",0.941008462113577
"1443",5.37600701039907
"1444",0.029524632605208
"1445",0.353812283614846
"1446",0.587524833902008
"1447",-0.350476494255315
"1448",1.49461872667684
"1449",-1.2704736097382
"1450",0.731198795653274
"1451",-0.580699999336727
"1452",-0.175238247127658
"1453",2.42825418629159
"1454",0.542748370913119
"1455",1.70451737268849
"1456",-0.726233467985828
"1457",1.06920160976539
"1458",1.36412039992939
"1459",0.302167039516758
"1460",-0.711915342121751
"1461",-0.275833125020011
"1462",-0.663723232249626
"1463",-0.111335101920434
"1464",0.975444773676462
"1465",0.745324236113055
"1466",0
"1467",0.602662389902324
"1468",0.87149648774909
"1469",0.75597895003354
"1470",2.35790428698324
"1471",-0.628242845823179
"1472",0
"1473",0.737603466361271
"1474",-2.82424578587547
"1475",1.29169561953822
"1476",-0.292283084814402
"1477",-1.65201999787481
"1478",2.62807089919612
"1479",0.475160332757934
"1480",-0.446698251977415
"1481",0.18480701527431
"1482",-1.4621131755824
"1483",0.200554160265302
"1484",-2.88151280909984
"1485",2.5823957250323
"1486",-0.133969371666097
"1487",1.59563882263126
"1488",0.424913884772869
"1489",1.39762609466082
"1490",0.44218795783006
"1491",2.09733117457948
"1492",-0.431127873358281
"1493",-0.254657601706144
"1494",1.5832129907851
"1495",-0.804422730383937
"1496",0
"1497",-0.228131380522592
"1498",1.14306350074125
"1499",2.4108188713484
"1500",-0.490424274663861
"1501",0.739299706433491
"1502",-0.95404701729811
"1503",-1.80286123624532
"1504",-0.704239893524294
"1505",-1.74780389681343
"1506",2.60383188064969
"1507",0.653259244052221
"1508",0.798800285860583
"1509",-2.6498870587568
"1510",-0.228879342685669
"1511",1.01990593180316
"1512",1.81725386432594
"1513",-1.16516841587239
"1514",1.6805656601897
"1515",0.764600911638478
"1516",-0.587496159225268
"1517",-0.615581058100542
"1518",1.01581292603364
"1519",-1.49613372473604
"1520",-1.14545905231401
"1521",0.201521742860771
"1522",-2.23739159993715
"1523",0.642931023891195
"1524",2.29941929012559
"1525",-1.19877759447163
"1526",-0.60662712739259
"1527",-0.101799944047475
"1528",0.789188538488892
"1529",0.42946406279488
"1530",2.66596363213718
"1531",-0.0490091612881716
"1532",-1.76469654815742
"1533",-0.948108842559471
"1534",-0.403008280854704
"1535",0.278151477494013
"1536",-0.882716844772532
"1537",0.534327833236605
"1538",1.26550106609225
"1539",2.0120109457416
"1540",0.64930183817282
"1541",-0.24337529518402
"1542",0.878426561316248
"1543",1.11276273526716
"1544",-0.956970719162729
"1545",1.42508601096144
"1546",-0.381038218203835
"1547",-0.430280551939006
"1548",1.60865990237405
"1549",-1.6997776189933
"1550",0.192727472453546
"1551",-2.88597101964026
"1552",0.569552690409781
"1553",2.04389246184267
"1554",-0.723935248200831
"1555",2.01746822766727
"1556",-0.52418358319312
"1557",-1.60478701680729
"1558",0.754604622059507
"1559",2.36768093342206
"1560",-0.235953006286309
"1561",0.804317639328449
"1562",1.26735791723538
"1563",0.0231487503739861
"1564",1.06584447962968
"1565",-0.641917203933938
"1566",-1.68441073015708
"1567",-0.375503644496714
"1568",-0.848041502653069
"1569",-1.54426323342142
"1570",1.25479888390882
"1571",2.85985877281386
"1572",0.949920142320459
"1573",-0.252459476784528
"1574",0.575219229165123
"1575",0.480504149670598
"1576",-1.36610050720205
"1577",-0.761812063378359
"1578",-0.814105952830691
"1579",1.8292405210827
"1580",-1.42789017621254
"1581",0.794405820387089
"1582",-0.614355985347375
"1583",0.758074509376418
"1584",-0.497718142024398
"1585",1.01199824394812
"1586",0.783085366037578
"1587",0.434129903132153
"1588",-2.5938312680355
"1589",0.303670527558028
"1590",-0.186296804985285
"1591",0.72325695061261
"1592",-0.602293122897286
"1593",-0.559312832435336
"1594",-1.66389747617905
"1595",-1.62057674095306
"1596",1.11436054111044
"1597",-1.43747374478777
"1598",1.27608400660715
"1599",-0.347972734469819
"1600",0.0963221816386632
"1601",0.553413996086619
"1602",2.00999225896594
"1603",0.258082201134442
"1604",-0.982674056274945
"1605",-0.0945332448269742
"1606",-0.922448675051976
"1607",-0.835492547297559
"1608",0.0962671727868967
"1609",0.673478473568345
"1610",1.9110904270507
"1611",0.937654792286158
"1612",0.115499984003596
"1613",0.232708414185936
"1614",-0.696393045578883
"1615",-0.490895358426944
"1616",-0.751700220387278
"1617",-0.248543671102889
"1618",1.22201082208899
"1619",0.937655909628244
"1620",1.81137205981029
"1621",0.752757887788546
"1622",0.996134042923734
"1623",-0.0224152245652701
"1624",0.134548646282386
"1625",0.0783413387734115
"1626",0.5929651303404
"1627",-0.444851257869179
"1628",-0.357498670789204
"1629",0.560546468562264
"1630",0.63544032477757
"1631",0.542843770397594
"1632",-0.661082006733021
"1633",-2.05193674403667
"1634",-0.113219854181789
"1635",-1.31504901252501
"1636",-0.195273792153371
"1637",-0.736629926781591
"1638",0.834882532760037
"1639",0.321994446752125
"1640",-1.39847698429975
"1641",-1.23226488689218
"1642",0.235440011917771
"1643",-0.469732917483058
"1644",-1.36853629627868
"1645",0.909125529289197
"1646",-1.09063405243937
"1647",-0.215717996585499
"1648",-1.10498565222978
"1649",1.21444647115522
"1650",-0.0599735013820865
"1651",2.31722580665028
"1652",0.445941306804327
"1653",0.654181578523408
"1654",-0.71963660975748
"1655",-0.81828722437968
"1656",1.01362317633388
"1657",1.91365345468391
"1658",0.366399368195575
"1659",1.02670001334474
"1660",-1.19693835842948
"1661",-1.2114293065638
"1662",-1.85095803143206
"1663",-0.377194905563319
"1664",1.2304798252507
"1665",-1.18051331015086
"1666",2.92140356325026
"1667",-0.367770315298895
"1668",-0.484369505325047
"1669",-0.0463673818767785
"1670",0.834882532760037
"1671",-0.678491723868697
"1672",-0.659946896236671
"1673",-1.58507353264738
"1674",0.390763238846899
"1675",1.26353628295433
"1676",-0.140164475614905
"1677",-2.10574459670326
"1678",-0.107634450727455
"1679",-2.09347798640528
"1680",-0.0977589837777488
"1681",0.660451861761114
"1682",-0.194382827757641
"1683",-1.19310212737159
"1684",1.52788905607201
"1685",-0.218497795638509
"1686",1.77575423703889
"1687",-0.0956243632799477
"1688",1.53111194347696
"1689",-0.565516840722756
"1690",1.51663190215921
"1691",-0.163429333549889
"1692",-1.54315275025533
"1693",-2.58843235372457
"1694",-0.0244338497692407
"1695",-2.56031852038106
"1696",0.725692825221885
"1697",0.969013036924207
"1698",0.984241370927506
"1699",0.584775576193034
"1700",0.847829284519834
"1701",-0.504383134106994
"1702",-1.25549085021398
"1703",1.80932855226363
"1704",3.41018795510667
"1705",1.81142732134375
"1706",-1.04926911958266
"1707",-0.714595797591075
"1708",0.673331206027242
"1709",0.760990667459634
"1710",0.984252764297472
"1711",0.0906371652247581
"1712",-0.939755096439925
"1713",0.742899490229515
"1714",0.567321138446319
"1715",0.902525824700341
"1716",0.2348114257976
"1717",0.836602516490039
"1718",0.265489637414312
"1719",0.706099065602213
"1720",-0.0876557795647756
"1721",-0.0219503307699608
"1722",-0.877390957273464
"1723",0.531058331113435
"1724",-0.37413290715745
"1725",-0.353537297498261
"1726",-1.17518762413864
"1727",0.807726346970703
"1728",0.600963443944023
"1729",1.83622748219584
"1730",-0.738601517724942
"1731",-0.809795228023198
"1732",-0.63995568011343
"1733",0.488619138894695
"1734",0.331509193977571
"1735",0.176186112700691
"1736",-0.967447641135974
"1737",0.532834751603763
"1738",0.441710286317819
"1739",0.642249579918709
"1740",-0.722811743318197
"1741",1.52222778449102
"1742",0.260740869400181
"1743",1.59292077660718
"1744",-0.138650211369114
"1745",-0.0640489288649283
"1746",0.427525872651585
"1747",-0.117102060070362
"1748",0.159889123515876
"1749",-0.978729730136019
"1750",-3.91062113237569
"1751",0.178876054295689
"1752",-1.60713538444343
"1753",5.80760619090715
"1754",0.343089859767648
"1755",-1.19661055367135
"1756",-0.994794220507158
"1757",1.35429547578641
"1758",1.35771748444646
"1759",-0.786713896897714
"1760",0.814423968290965
"1761",-1.53061925507746
"1762",-0.215910851733227
"1763",-2.83426062250482
"1764",1.13566134647677
"1765",-0.792676413513661
"1766",-0.399445099375977
"1767",-3.11938402151276
"1768",2.71386724520546
"1769",0.985213443636538
"1770",0.0886918714467492
"1771",1.50641684407241
"1772",-0.414707354519332
"1773",-0.153381657623776
"1774",1.36087270231752
"1775",-2.10045775626265
"1776",0.199060267025095
"1777",-2.0308897578811
"1778",0.585841759144248
"1779",1.13123163476489
"1780",-1.47300666674097
"1781",-0.517150910149233
"1782",-2.14685135369733
"1783",-0.254085090171203
"1784",1.18091217908065
"1785",-2.01375979027256
"1786",-0.362006236167045
"1787",2.09775581951431
"1788",0.964219015140179
"1789",0.727602943706342
"1790",0.0677010065064911
"1791",1.87231684779679
"1792",-0.974298653027825
"1793",-1.93428553959302
"1794",-0.125422072486529
"1795",2.92240528848348
"1796",-0.532364563135695
"1797",-1.09286054287668
"1798",-1.4204845237136
"1799",2.33307492249588
"1800",4.67136045294009
"1801",0.660955355205302
"1802",-0.510419219826483
"1803",2.05215906347014
"1804",0.607406933279091
"1805",1.70729904121345
"1806",0.593702615116415
"1807",-1.05824707136168
"1808",-0.575851933577435
"1809",0.103421288245859
"1810",-1.67390979963375
"1811",1.13494206359187
"1812",0.58181490972618
"1813",-0.74377489949426
"1814",-0.62445866838164
"1815",0.86924422450413
"1816",0.633378428976211
"1817",-0.39203826708917
"1818",-0.290052357767881
"1819",-2.74258709807046
"1820",-1.38855723713438
"1821",-5.71926060450708
"1822",3.49266872705229
"1823",2.64206437603268
"1824",-0.930068555310859
"1825",0.480346210491964
"1826",-1.08651680799346
"1827",4.15198314582498
"1828",-1.1284452352132
"1829",-0.330626580818578
"1830",-0.620747912321802
"1831",1.35693974032121
"1832",-1.99749184792906
"1833",-2.34171311772102
"1834",0.754870173488717
"1835",1.21195581625453
"1836",-0.751084753011473
"1837",-0.80071804015874
"1838",-2.25561786620359
"1839",2.28502245989305
"1840",1.08386582264333
"1841",1.7286167391847
"1842",0.967975279327528
"1843",-1.04390500024886
"1844",-1.22708078819367
"1845",-1.56928299979136
"1846",-0.752878788498277
"1847",-1.47254916010141
"1848",1.63044312748047
"1849",-1.71578669768467
"1850",0.1134470529936
"1851",3.26081774378261
"1852",0.219308422009318
"1853",1.750550215901
"1854",1.74184481591007
"1855",-0.486060520885615
"1856",-0.446083121034079
"1857",0.693357464884707
"1858",-0.391945484793803
"1859",-0.212679501448115
"1860",-1.1724190939802
"1861",1.87654150942008
"1862",0.169321096549884
"1863",0.211409984976337
"1864",-0.821610880456317
"1865",1.27897704167605
"1866",-0.357787918690288
"1867",-0.0422271829191965
"1868",-1.5215758972771
"1869",-0.858332068940855
"1870",1.2878063670982
"1871",-0.737198671040385
"1872",0.279901971431721
"1873",-0.944634360669273
"1874",0.758526478319746
"1875",1.37664797137774
"1876",-1.8034795548831
"1877",0.777832762306703
"1878",1.60802600291798
"1879",-0.168781142257701
"1880",0.211371116436427
"1881",0.65388447552835
"1882",0.440038781559263
"1883",0.980643118156667
"1884",-0.165273627661384
"1885",-0.817532195562857
"1886",-0.803311272680045
"1887",1.38832815796849
"1888",-1.95021414790198
"1889",-0.571361452180788
"1890",0.319277311469232
"1891",-0.975804958630354
"1892",-0.342783815786305
"1893",-2.25713750758234
"1894",0.637848414387756
"1895",0.611893262924361
"1896",0.499500703686896
"1897",0.691629481868155
"1898",0.536620688264852
"1899",1.19553907099648
"1900",0.379731105544061
"1901",-0.84070245924098
"1902",-0.487503134548816
"1903",0.468584428805437
"1904",1.27196464485956
"1905",-0.0836811787046603
"1906",-0.356167454501843
"1907",1.05130943485658
"1908",-0.332914392266403
"1909",0.542772652295898
"1910",-0.166089939629527
"1911",0.395151942173686
"1912",0.310783214861251
"1913",-0.0412990510110437
"1914",0.340894855070328
"1915",0.0205079007652022
"1916",-0.957254308213682
"1917",1.33035641530123
"1918",0.102560093508873
"1919",-0.799184594876959
"1920",-1.13615151823955
"1921",0.856657096276389
"1922",-0.683669369996733
"1923",-0.145985225742208
"1924",-0.731135140209454
"1925",0.263016337392941
"1926",0.503720900342406
"1927",-2.18775405083008
"1928",-0.920398907665811
"1929",0.90732637209473
"1930",-0.73858483792155
"1931",-1.52057390714588
"1932",1.81775640437422
"1933",-0.709811659209906
"1934",-1.27814021768495
"1935",0.526641508781331
"1936",1.28799442240968
"1937",-0.94830325008683
"1938",0.15226845010892
"1939",-0.934159727239795
"1940",0.833323672178108
"1941",0.347990358831391
"1942",-2.16730696575634
"1943",-0.753204220905067
"1944",-1.65176365999571
"1945",-0.839817374119122
"1946",-2.49480321536198
"1947",3.33332574609166
"1948",0.454350416731716
"1949",-2.48760323122762
"1950",-0.37103229694635
"1951",3.77093069991683
"1952",0.426122615624094
"1953",0.4468076965249
"1954",-0.667135789414183
"1955",-2.35053393675384
"1956",0.275126783365844
"1957",1.89755424146734
"1958",0.897449645961452
"1959",1.72337086384233
"1960",-0.338819499972563
"1961",0.164498995670397
"1962",0.0547400381944128
"1963",0.70039225807796
"1964",-0.0217541536783012
"1965",-2.21738421889305
"1966",-0.378001775183987
"1967",-2.43243200515071
"1968",-0.777668806556643
"1969",2.62793242417487
"1970",0.314430916311797
"1971",-1.56734867928225
"1972",-0.534610325946601
"1973",-1.42936383705685
"1974",0.510416657463858
"1975",-2.38916958846118
"1976",2.04560183067492
"1977",0.880631572471055
"1978",-1.72290187360594
"1979",-0.186998281547899
"1980",-0.866519124145528
"1981",-0.0472823802404716
"1982",0.850826169181979
"1983",3.28106471244258
"1984",-1.5997677983933
"1985",-1.37206475281121
"1986",0.233806989877944
"1987",3.47562305532272
"1988",-0.428319875786937
"1989",-1.36970415299678
"1990",-1.2739518517227
"1991",-2.25866440788113
"1992",1.33617688540281
"1993",-2.03669847317692
"1994",-2.89622901072039
"1995",0.69305036934184
"1996",2.99900539883255
"1997",1.07394356107508
"1998",0.73199932526498
"1999",0.304725072129584
"2000",-1.89291273598663
"2001",-1.81038011719887
"2002",4.80347625055856
"2003",-1.07645727782303
"2004",-3.26425159731147
"2005",0.774078287698814
"2006",-0.264063140696573
"2007",1.75696441273782
"2008",0.0946188299280815
"2009",-0.189081721213374
"2010",0.639205322525801
"2011",0.45871182392536
"2012",0.995171866015883
"2013",-0.568039630126353
"2014",0.664536891956538
"2015",0.787624751270465
"2016",0.298834924838999
"2017",-0.252151987047598
"2018",-0.114770328380819
"2019",0.533546733482434
"2020",0.878483839463607
"2021",-0.565997013345781
"2022",0.664066422649036
"2023",-2.26920242175468
"2024",0.734391790182653
"2025",-0.29455331743465
"2026",-0.517043590019108
"2027",-1.16570313404596
"2028",-0.961477076086498
"2029",1.14533099552158
"2030",-0.81739997316091
"2031",-0.15121579579454
"2032",0.969241942446819
"2033",-2.20485332273179
"2034",-1.54145939201782
"2035",-2.15745654028088
"2036",0.151216934451889
"2037",-0.675623914444873
"2038",2.12870947659965
"2039",-0.92462254157827
"2040",-1.96932880933929
"2041",0.524399598383276
"2042",-0.794527561877267
"2043",0.914151084635106
"2044",1.07424242472831
"2045",0.713842444651247
"2046",0.110263028303208
"2047",-2.95785415002594
"2048",-4.2801599712097
"2049",1.64300179594387
"2050",-1.97470855501734
"2051",0.0254940112464165
"2052",-2.00572219526963
"2053",2.0346099197531
"2054",-2.68427917204895
"2055",-1.69877542697093
"2056",-1.0154952959691
"2057",3.02378691092342
"2058",1.27527634318125
"2059",2.04417949772132
"2060",-2.76390649466748
"2061",0.38248662405363
"2062",1.04776458645662
"2063",-2.13384842352893
"2064",-3.33625763385547
"2065",0.416692136198661
"2066",3.78891941292497
"2067",-1.52108368365488
"2068",1.11208567479656
"2069",1.8243856011106
"2070",0.0685619739225384
"2071",1.81615069735838
"2072",-1.05171136044468
"2073",1.41154257949667
"2074",3.97457315050205
"2075",1.33058716166335
"2076",-0.915230243421163
"2077",-1.81527297420915
"2078",-0.539907252733759
"2079",1.30777126749914
"2080",0.446552707942638
"2081",1.66504843589552
"2082",0.699621568412989
"2083",0.307945079499801
"2084",-0.181059261321874
"2085",-1.2695022346892
"2086",1.70109496857965
"2087",-0.863800797403455
"2088",-0.0475478684176844
"2089",-0.42002171504645
"2090",0.294473713158167
"2091",-0.69035077183917
"2092",0.19975804877397
"2093",0.462498658036964
"2094",2.35750962843577
"2095",0.155103372501107
"2096",0.456855152606775
"2097",1.47216996467129
"2098",-0.129137904769812
"2099",-1.69605769039716
"2100",0.293970256969174
"2101",-1.18023884777007
"2102",-0.796266549388406
"2103",-1.40071158015011
"2104",0.518722496343097
"2105",0.61932730762707
"2106",0.481315003958301
"2107",1.14656967799142
"2108",-0.830735351675023
"2109",0.360131530137828
"2110",-0.928339695034348
"2111",-0.708643535556013
"2112",-0.174457197907489
"2113",-0.85797809257752
"2114",-2.24357314163457
"2115",0.161108817467808
"2116",-0.484174688679453
"2117",0.437066066883809
"2118",0.525473520098489
"2119",1.13534793973075
"2120",-0.78338493133587
"2121",-0.919812172194848
"2122",-0.139698421137917
"2123",-0.0576120470121985
"2124",0.551565336147701
"2125",0.368386990766263
"2126",1.24796067022731
"2127",-0.024155899242907
"2128",-1.95004374879202
"2129",-2.16139366077189
"2130",0.545979308780417
"2131",-1.20299162433248
"2132",0.101499653582745
"2133",2.37367394429271
"2134",0.866406913289195
"2135",-1.25161775727686
"2136",0.936058668618073
"2137",-0.681157066179984
"2138",0.875947191912586
"2139",-0.598018442320131
"2140",-1.96971399629635
"2141",-0.966741048129228
"2142",1.10357232936339
"2143",1.04951458594153
"2144",0.382210710763282
"2145",0.033110006477801
"2146",0.413737524701831
"2147",0.626259048116278
"2148",0.409511146763646
"2149",-0.546464973795457
"2150",-1.34493041291014
"2151",0.390695044592545
"2152",-1.85473133653207
"2153",0.295224792878318
"2154",0.344933847580014
"2155",0.0251451790248577
"2156",-0.0418655221484719
"2157",-0.863593779505193
"2158",0.346728683013061
"2159",-1.60135892512362
"2160",0.925048581544389
"2161",-1.70584783530375
"2162",1.03609670717597
"2163",-0.358912970860946
"2164",2.07544930692962
"2165",-0.596539950493865
"2166",-1.46221911777013
"2167",-0.892138925817299
"2168",-1.92139558186656
"2169",0.732424258271454
"2170",-0.639482919269628
"2171",0.246894207612399
"2172",-2.57695690869654
"2173",-1.85071016822272
"2174",1.22333980372948
"2175",-5.22488224122363
"2176",-0.23971434248005
"2177",-2.01828787582967
"2178",-3.17802161735335
"2179",-1.07887147343092
"2180",3.51559767617631
"2181",1.04270652574144
"2182",-0.353775563219254
"2183",0.867899151082426
"2184",2.12186978337318
"2185",-0.162822375951504
"2186",1.25634241720863
"2187",1.67648301979466
"2188",0.0838422383337734
"2189",-0.195445956195578
"2190",-0.652798854441194
"2191",-0.535054259383059
"2192",2.22725781371746
"2193",1.5509152003548
"2194",-0.454525214304729
"2195",-0.182664195115627
"2196",0.631324332655599
"2197",-2.12747848116831
"2198",-0.213640691753997
"2199",-0.0651896064110819
"2200",1.97485473791461
"2201",-0.5115696907477
"2202",-0.266257431750994
"2203",1.79525679745118
"2204",-0.226123725652288
"2205",-2.60150414240859
"2206",-1.2005676027015
"2207",-0.339117958078896
"2208",2.56143656479326
"2209",0.681939684970651
"2210",1.30894540074803
"2211",1.55404022688515
"2212",-0.133461675273288
"2213",0.311820657227608
"2214",0.106538179512703
"2215",-0.612096863357158
"2216",2.24936190663686
"2217",0.0960485503499282
"2218",0.183156847920508
"2219",-0.443968913931041
"2220",1.23292272039886
"2221",-0.837840502264196
"2222",-0.662032560568177
"2223",1.43810735459921
"2224",0.216072397083263
"2225",-0.431293225164936
"2226",-1.8105847141657
"2227",1.34990551738167
"2228",-0.713858126042401
"2229",-0.596208687312391
"2230",1.69356833023028
"2231",1.83015621357435
"2232",-0.0510858989764257
"2233",-0.66473565980488
"2234",-1.87029303783551
"2235",-0.201097762172056
"2236",0.113877008018379
"2237",-1.94256148911213
"2238",0.954829252618921
"2239",1.03418671958122
"2240",0.594959678574048
"2241",0.704416149639756
"2242",-0.98451333269842
"2243",0.606484609192911
"2244",-0.191360186967245
"2245",0.549126309022887
"2246",0.606793245149173
"2247",-0.0517321255314138
"2248",-1.465495593977
"2249",1.0761384447151
"2250",1.13391072077893
"2251",0.667568655936602
"2252",-0.705670989922846
"2253",-0.23117680039805
"2254",-0.815325513034687
"2255",0.441331156344126
"2256",-0.98206961616432
"2257",-0.626423140916811
"2258",0.814213376433132
"2259",-2.02349132369626
"2260",0.753442910506212
"2261",-0.457475084529337
"2262",-0.689330796822758
"2263",0.765338152161425
"2264",0.309107421107708
"2265",-0.0264302356715818
"2266",0.273033507084204
"2267",-3.14423485709713
"2268",1.44177034465417
"2269",1.17100843279034
"2270",-0.468280048985665
"2271",-2.48556282864036
"2272",-0.619020906034155
"2273",-0.430549749631326
"2274",-0.625541214469767
"2275",1.9162751565221
"2276",1.22624264669477
"2277",-0.314017634265315
"2278",1.06218602380978
"2279",-0.187024890577332
"2280",-1.04412640565984
"2281",-1.92082269738042
"2282",1.68260293199097
"2283",-2.07067776079838
"2284",1.23729039202947
"2285",1.65084421397013
"2286",-0.206339543752849
"2287",0.386596408991857
"2288",-0.447845432320226
"2289",2.33021694624699
"2290",1.76714474176271
"2291",-0.319614882122889
"2292",1.18737578456559
"2293",-0.214158566979629
"2294",0.420594507982495
"2295",0.213711149272159
"2296",-0.0597023574008891
"2297",-0.964403138612808
"2298",-0.137884943766269
"2299",0.952836950428123
"2300",0.0171528345970107
"2301",0.668550155527063
"2302",-1.88168635920426
"2303",0.0434002944554505
"2304",-0.216826053240689
"2305",-1.24303859382429
"2306",0.580910079427927
"2307",0.262557523446807
"2308",-0.0436090374227075
"2309",0.0436280632011157
"2310",-0.549869315133636
"2311",-0.702155554188011
"2312",-0.41539112376386
"2313",0.0177768269803022
"2314",0.212956205710075
"2315",-0.699581829430913
"2316",1.13252169815206
"2317",-2.48654106692263
"2318",0.750540578384187
"2319",-0.762915938366943
"2320",2.37860212450105
"2321",-0.212016030101097
"2322",-0.433782951482756
"2323",0.364533253511716
"2324",-1.66547448538349
"2325",-0.432444864585862
"2326",-1.00431411995618
